university_id,year,total_students,students_per_staff,international_students,international_student_percentage
U00019,2023,2784.0,6.1,0.0,3.0
U00026,2023,10573.0,25.7,0.0,5.0
U00031,2023,20240.0,12.7,0.0,3.0
U00036,2023,1323.0,2.9,0.0,1.0
U02485,2023,26142.0,7.7,0.0,2.0
U00045,2023,44434.0,32.7,0.0,3.0
U02584,2023,22094.0,14.4,0.0,10.0
U00126,2023,20815.0,17.0,0.0,3.0
U03138,2023,9405.0,18.9,0.0,3.0
U00127,2023,9048.0,13.2,0.0,6.0
U02227,2023,46325.0,19.5,0.0,4.0
U00136,2023,71311.0,15.2,0.0,5.0
U02590,2023,38437.0,21.5,0.0,0.0
U00148,2023,32049.0,13.8,0.0,12.0
U00154,2023,6379.0,21.3,0.0,6.0
U00156,2023,12418.0,20.7,0.0,0.0
U00176,2023,56419.0,30.2,0.0,3.0
U00189,2023,17434.0,17.5,0.0,1.0
U00219,2023,10092.0,17.1,0.0,5.0
U00221,2023,20915.0,13.9,0.0,2.0
U00223,2023,9918.0,17.3,0.0,1.0
U00224,2023,6268.0,13.0,0.0,0.0
U02617,2023,47468.0,25.2,0.0,0.0
U00263,2023,2904.0,9.5,0.0,6.0
U00274,2023,15331.0,14.3,0.0,4.0
U00292,2023,14642.0,16.8,0.0,6.0
U02633,2023,45737.0,15.2,0.0,1.0
U02072,2023,11042.0,16.2,0.0,3.0
U00299,2023,18762.0,16.6,0.0,23.0
U00303,2023,10838.0,23.4,0.0,1.0
U02640,2023,31267.0,32.7,0.0,2.0
U00306,2023,18728.0,17.0,0.0,12.0
U02644,2023,18672.0,16.8,0.0,9.0
U00326,2023,10740.0,17.8,0.0,14.0
U02671,2023,28962.0,9.9,0.0,1.0
U02074,2023,9782.0,7.1,0.0,4.0
U00339,2023,11343.0,20.4,0.0,3.0
U00367,2023,6326.0,26.5,0.0,1.0
U02680,2023,4006.0,8.0,0.0,22.0
U02681,2023,10435.0,18.0,0.0,15.0
U00401,2023,21073.0,27.3,0.0,3.0
U00410,2023,17219.0,14.2,0.0,5.0
U00411,2023,21244.0,20.7,0.0,4.0
U00407,2023,15037.0,31.3,0.0,9.0
U00426,2023,3969.0,16.9,0.0,1.0
U02693,2023,12380.0,21.2,0.0,1.0
U02696,2023,28112.0,17.1,0.0,2.0
U00445,2023,11225.0,21.3,0.0,15.0
U00461,2023,16217.0,8.8,0.0,20.0
U00473,2023,4980.0,28.6,0.0,0.0
U00479,2023,12941.0,14.9,0.0,3.0
U00483,2023,11751.0,13.2,0.0,2.0
U00488,2023,22230.0,37.0,0.0,4.0
U00501,2023,56233.0,17.6,0.0,3.0
U00540,2023,33062.0,18.5,0.0,4.0
U00544,2023,9204.0,13.3,0.0,2.0
U00546,2023,12721.0,6.6,0.0,0.0
U02105,2023,4662.0,15.4,0.0,6.0
U00553,2023,50212.0,36.2,0.0,4.0
U00561,2023,11549.0,12.8,0.0,1.0
U02430,2023,22458.0,9.1,0.0,0.0
U02459,2023,16706.0,22.2,0.0,1.0
U02441,2023,45692.0,17.4,0.0,0.0
U00585,2023,23475.0,13.4,0.0,1.0
U00586,2023,25511.0,13.7,0.0,1.0
U00591,2023,14637.0,18.4,0.0,1.0
U02465,2023,33621.0,13.4,0.0,0.0
U00601,2023,37879.0,14.7,0.0,0.0
U00602,2023,27242.0,13.7,0.0,1.0
U00603,2023,20314.0,15.4,0.0,1.0
U00609,2023,25748.0,13.6,0.0,1.0
U00611,2023,16436.0,13.3,0.0,2.0
U00613,2023,22405.0,30.0,0.0,3.0
U02747,2023,13626.0,38.4,0.0,2.0
U02846,2023,11053.0,22.0,0.0,1.0
U00644,2023,31697.0,14.2,0.0,2.0
U03309,2023,13152.0,12.8,0.0,1.0
U02488,2023,38089.0,8.1,0.0,4.0
U00659,2023,41358.0,20.6,0.0,3.0
U02758,2023,19970.0,23.9,0.0,2.0
U00663,2023,14816.0,19.9,0.0,5.0
U00664,2023,8403.0,22.7,0.0,2.0
U00672,2023,22885.0,18.8,0.0,3.0
U00676,2023,11937.0,14.9,0.0,1.0
U00680,2023,7216.0,7.5,0.0,5.0
U00693,2023,11276.0,19.4,0.0,0.0
U00696,2023,20972.0,15.3,0.0,1.0
U00714,2023,6300.0,7.7,0.0,5.0
U00719,2023,12996.0,12.3,0.0,3.0
U00725,2023,7947.0,9.4,0.0,4.0
U00733,2023,29861.0,18.7,0.0,3.0
U00739,2023,33601.0,14.6,0.0,1.0
U02079,2023,16647.0,27.9,0.0,7.0
U03321,2023,124623.0,36.0,0.0,2.0
U03330,2023,13633.0,21.2,0.0,13.0
U00747,2023,127379.0,19.3,0.0,2.0
U00772,2023,30300.0,39.2,0.0,4.0
U02798,2023,6390.0,12.3,0.0,3.0
U00787,2023,10474.0,10.5,0.0,14.0
U02810,2023,40901.0,34.8,0.0,1.0
U00818,2023,13210.0,17.3,0.0,3.0
U00822,2023,1724.0,14.1,0.0,0.0
U00877,2023,45009.0,49.0,0.0,1.0
U00892,2023,23580.0,6.7,0.0,3.0
U02817,2023,16756.0,24.7,0.0,4.0
U00919,2023,24332.0,20.4,0.0,11.0
U00928,2023,18357.0,10.0,0.0,1.0
U00951,2023,5683.0,16.1,0.0,0.0
U00956,2023,11741.0,17.6,0.0,4.0
U00960,2023,19522.0,15.5,0.0,2.0
U00991,2023,6369.0,9.9,0.0,2.0
U00998,2023,1090.0,2.2,0.0,2.0
U01000,2023,22104.0,22.0,0.0,3.0
U01005,2023,47263.0,41.8,0.0,22.0
U01022,2023,8361.0,14.2,0.0,8.0
U01046,2023,12607.0,19.0,0.0,4.0
U01055,2023,34434.0,18.1,0.0,2.0
U01058,2023,5562.0,15.0,0.0,0.0
U01075,2023,27055.0,22.8,0.0,0.0
U01090,2023,8605.0,5.2,0.0,1.0
U01101,2023,2593.0,20.3,0.0,2.0
U02521,2023,15858.0,12.3,0.0,3.0
U01147,2023,5646.0,16.0,0.0,5.0
U01155,2023,10457.0,17.7,0.0,0.0
U02861,2023,7172.0,13.3,0.0,11.0
U01190,2023,19358.0,14.1,0.0,4.0
U01203,2023,21180.0,11.2,0.0,1.0
U02877,2023,17291.0,39.2,0.0,0.0
U01211,2023,25186.0,47.2,0.0,18.0
U02883,2023,35888.0,13.8,0.0,6.0
U02524,2023,8787.0,20.1,0.0,3.0
U02528,2023,13956.0,17.9,0.0,7.0
U02894,2023,12403.0,14.3,0.0,10.0
U01249,2023,62414.0,30.6,0.0,6.0
U01278,2023,8886.0,16.5,0.0,20.0
U01281,2023,59709.0,21.1,0.0,1.0
U01292,2023,7125.0,8.4,0.0,4.0
U01295,2023,4514.0,19.5,0.0,2.0
U01310,2023,88644.0,43.3,0.0,3.0
U02932,2023,19203.0,9.6,0.0,2.0
U01331,2023,7116.0,10.6,0.0,11.0
U02940,2023,13330.0,23.5,0.0,1.0
U02942,2023,7970.0,21.4,0.0,10.0
U01341,2023,2189.0,11.1,0.0,12.0
U01342,2023,8869.0,6.7,0.0,6.0
U01343,2023,4514.0,7.5,0.0,4.0
U01380,2023,12489.0,14.8,0.0,13.0
U01383,2023,7294.0,23.2,0.0,5.0
U01384,2023,8650.0,15.4,0.0,4.0
U01385,2023,15150.0,16.8,0.0,7.0
U01427,2023,66141.0,56.9,0.0,5.0
U01386,2023,10008.0,17.8,0.0,8.0
U01436,2023,16276.0,16.1,0.0,5.0
U01414,2023,11413.0,7.9,0.0,13.0
U01417,2023,21170.0,8.0,0.0,3.0
U01464,2023,19684.0,13.0,0.0,4.0
U02963,2023,43108.0,11.4,0.0,1.0
U01882,2023,4870.0,11.3,0.0,3.0
U02970,2023,15940.0,19.1,0.0,2.0
U01479,2023,37861.0,19.1,0.0,3.0
U03146,2023,13991.0,19.0,0.0,1.0
U01518,2023,29939.0,23.3,0.0,0.0
U01534,2023,9522.0,12.1,0.0,1.0
U01543,2023,5604.0,14.5,0.0,7.0
U01544,2023,25775.0,19.2,0.0,1.0
U01554,2023,15827.0,11.5,0.0,5.0
U01556,2023,10814.0,23.7,0.0,3.0
U02984,2023,8492.0,16.4,0.0,11.0
U02993,2023,5351.0,17.3,0.0,6.0
U01576,2023,34972.0,37.4,0.0,17.0
U02999,2023,14186.0,14.5,0.0,14.0
U02499,2023,32320.0,20.1,0.0,1.0
U01594,2023,5070.0,21.3,0.0,3.0
U01625,2023,25644.0,7.8,0.0,1.0
U01628,2023,17703.0,26.6,0.0,1.0
U01645,2023,12301.0,14.7,0.0,1.0
U01649,2023,7495.0,6.0,0.0,14.0
U01650,2023,14502.0,11.6,0.0,4.0
U03020,2023,6089.0,16.6,0.0,15.0
U01657,2023,32779.0,13.0,0.0,2.0
U01674,2023,42159.0,10.2,0.0,6.0
U01714,2023,10745.0,33.4,0.0,21.0
U01719,2023,34906.0,17.3,0.0,10.0
U03151,2023,7534.0,9.9,0.0,2.0
U01760,2023,6577.0,9.9,0.0,3.0
U03331,2023,7906.0,11.3,0.0,6.0
U01770,2023,1908.0,1.4,0.0,0.0
U03052,2023,23419.0,22.5,0.0,2.0
U01790,2023,1299.0,3.2,0.0,0.0
U01793,2023,9945.0,13.8,0.0,1.0
U01795,2023,12971.0,12.1,0.0,5.0
U02500,2023,28398.0,18.3,0.0,1.0
U01813,2023,36084.0,19.6,0.0,7.0
U01815,2023,15415.0,13.7,0.0,1.0
U03064,2023,9759.0,17.5,0.0,4.0
U01820,2023,9526.0,14.9,0.0,8.0
U03066,2023,29118.0,12.9,0.0,2.0
U01824,2023,5501.0,16.8,0.0,0.0
U01828,2023,14509.0,23.8,0.0,1.0
U03533,2023,15096.0,25.6,0.0,4.0
U01832,2023,9060.0,38.1,0.0,0.0
U03067,2023,25884.0,9.7,0.0,2.0
U01849,2023,9007.0,27.9,0.0,6.0
U01850,2023,1160.0,3.1,0.0,3.0
U01852,2023,10603.0,10.4,0.0,3.0
U01859,2023,3662.0,1.6,0.0,0.0
U01871,2023,18396.0,12.4,0.0,4.0
U01885,2023,22490.0,6.5,0.0,6.0
U01896,2023,11543.0,19.2,0.0,4.0
U01897,2023,16142.0,19.8,0.0,10.0
U03332,2023,16698.0,24.0,0.0,29.0
U03079,2023,25602.0,13.4,0.0,2.0
U01915,2023,46881.0,17.4,0.0,1.0
U01924,2023,7248.0,14.6,0.0,0.0
U01926,2023,50680.0,15.1,0.0,2.0
U01935,2023,10050.0,17.5,0.0,13.0
U01940,2023,36741.0,35.6,0.0,4.0
U01967,2023,15505.0,30.4,0.0,2.0
U03117,2023,11372.0,12.5,0.0,1.0
U01993,2023,23207.0,22.9,0.0,7.0
U03119,2023,9758.0,30.2,0.0,3.0
U01996,2023,23857.0,10.0,0.0,5.0
U02028,2023,9348.0,12.3,0.0,20.0
U02044,2023,17968.0,18.4,0.0,0.0
U03124,2023,4269.0,15.9,0.0,21.0
U03125,2023,3189.0,19.4,0.0,23.0
U02053,2023,22937.0,15.9,0.0,5.0
U02538,2023,11716.0,16.3,0.0,7.0
U00857,2023,17893.0,10.6,0.0,3.0
U02063,2023,31639.0,19.3,0.0,1.0
U02065,2023,4028.0,15.0,0.0,1.0
U02066,2023,30995.0,11.7,0.0,1.0
U02087,2023,10070.0,10.7,0.0,9.0
U02139,2023,4822.0,12.8,0.0,1.0
U02140,2023,5421.0,13.4,0.0,0.0
U02143,2023,28334.0,15.8,0.0,4.0
U02144,2023,19358.0,14.6,0.0,11.0
U02145,2023,7508.0,9.6,0.0,3.0
U02154,2023,5686.0,15.2,0.0,6.0
U02156,2023,2595.0,10.5,0.0,8.0
U02158,2023,18091.0,24.3,0.0,3.0
U02161,2023,9129.0,19.6,0.0,10.0
U03164,2023,8988.0,12.0,0.0,3.0
U02173,2023,2033.0,10.6,0.0,14.0
U02176,2023,19351.0,18.0,0.0,1.0
U02181,2023,45862.0,39.6,0.0,2.0
U02190,2023,15160.0,20.3,0.0,10.0
U03173,2023,26825.0,11.1,0.0,2.0
U02196,2023,3373.0,9.8,0.0,10.0
U02219,2023,27135.0,26.7,0.0,41.0
U02220,2023,9529.0,18.2,0.0,0.0
U03307,2023,21654.0,33.6,0.0,2.0
U02529,2023,9510.0,15.7,0.0,5.0
U02546,2023,15498.0,16.4,0.0,6.0
U03348,2023,5643.0,18.5,0.0,7.0
U03188,2023,21780.0,11.2,0.0,8.0
U03367,2023,8568.0,13.6,0.0,2.0
U03190,2023,11407.0,27.8,0.0,1.0
U03376,2023,7072.0,11.7,0.0,1.0
U03379,2023,8322.0,13.0,0.0,11.0
U03386,2023,4882.0,16.6,0.0,3.0
U03390,2023,17080.0,8.5,0.0,26.0
U03400,2023,7765.0,11.3,0.0,14.0
U03406,2023,15736.0,13.6,0.0,6.0
U03407,2023,25021.0,18.9,0.0,7.0
U03210,2023,11054.0,14.7,0.0,4.0
U03212,2023,7891.0,33.6,0.0,1.0
U03420,2023,17612.0,19.9,0.0,8.0
U03434,2023,7351.0,17.1,0.0,4.0
U03224,2023,19501.0,16.4,0.0,7.0
U03437,2023,22221.0,16.0,0.0,1.0
U03442,2023,32981.0,21.9,0.0,1.0
U03447,2023,13796.0,20.3,0.0,3.0
U03450,2023,8684.0,8.8,0.0,2.0
U03228,2023,4604.0,6.1,0.0,5.0
U03458,2023,14448.0,30.3,0.0,2.0
U03467,2023,9723.0,13.1,0.0,8.0
U03473,2023,7339.0,24.3,0.0,6.0
U03474,2023,11353.0,10.9,0.0,1.0
U03230,2023,65436.0,16.6,0.0,4.0
U03232,2023,9611.0,23.5,0.0,0.0
U03478,2023,4698.0,10.9,0.0,1.0
U02571,2023,40203.0,20.2,0.0,1.0
U00049,2023,5016.0,10.5,0.0,4.0
U00051,2023,21377.0,25.7,0.0,8.0
U00070,2023,24847.0,22.1,0.0,7.0
U00102,2023,10128.0,23.6,0.0,2.0
U03140,2023,24372.0,11.7,0.0,2.0
U00141,2023,15770.0,11.5,0.0,1.0
U00144,2023,19348.0,11.7,0.0,3.0
U02245,2023,6228.0,7.9,0.0,1.0
U02247,2023,36107.0,15.4,0.0,2.0
U02248,2023,28202.0,29.2,0.0,0.0
U02252,2023,37596.0,18.9,0.0,1.0
U02253,2023,62789.0,10.9,0.0,1.0
U02254,2023,30239.0,15.9,0.0,0.0
U02249,2023,132684.0,47.3,0.0,1.0
U02250,2023,25399.0,45.3,0.0,1.0
U02251,2023,18446.0,14.7,0.0,0.0
U00192,2023,66282.0,22.4,0.0,3.0
U00208,2023,41841.0,14.2,0.0,1.0
U02600,2023,73873.0,9.4,0.0,0.0
U00214,2023,23323.0,13.3,0.0,2.0
U00237,2023,13172.0,13.0,0.0,2.0
U02608,2023,41612.0,12.9,0.0,0.0
U02642,2023,41381.0,24.4,0.0,2.0
U00256,2023,75483.0,40.5,0.0,1.0
U00267,2023,6417.0,10.6,0.0,4.0
U02643,2023,12343.0,24.8,0.0,1.0
U02625,2023,33049.0,23.1,0.0,0.0
U00281,2023,30076.0,20.4,0.0,1.0
U00284,2023,24348.0,23.5,0.0,3.0
U02634,2023,50116.0,12.3,0.0,1.0
U00311,2023,30800.0,21.8,0.0,1.0
U00314,2023,42787.0,25.3,0.0,9.0
U00337,2023,8865.0,17.8,0.0,0.0
U02674,2023,13554.0,25.8,0.0,0.0
U00346,2023,18436.0,16.6,0.0,0.0
U01240,2023,40533.0,22.4,0.0,2.0
U00370,2023,14645.0,38.1,0.0,6.0
U00382,2023,9895.0,24.3,0.0,2.0
U00394,2023,23216.0,23.3,0.0,5.0
U00404,2023,9128.0,16.8,0.0,2.0
U00412,2023,25954.0,35.3,0.0,4.0
U02689,2023,13665.0,9.6,0.0,0.0
U00436,2023,10065.0,21.8,0.0,6.0
U00437,2023,16350.0,14.0,0.0,5.0
U00449,2023,13339.0,12.9,0.0,2.0
U02701,2023,18411.0,22.5,0.0,4.0
U00454,2023,40200.0,17.8,0.0,5.0
U02709,2023,37385.0,24.8,0.0,0.0
U00495,2023,31401.0,17.3,0.0,2.0
U00498,2023,38567.0,13.5,0.0,2.0
U00499,2023,1338.0,1.2,0.0,0.0
U00507,2023,27764.0,18.5,0.0,4.0
U00518,2023,49511.0,50.4,0.0,8.0
U00519,2023,12770.0,16.6,0.0,21.0
U00525,2023,14164.0,23.8,0.0,2.0
U00555,2023,13773.0,18.7,0.0,3.0
U00558,2023,7084.0,12.9,0.0,1.0
U00563,2023,30822.0,19.6,0.0,3.0
U02429,2023,12404.0,12.9,0.0,1.0
U02438,2023,6910.0,23.0,0.0,0.0
U02435,2023,19442.0,12.6,0.0,0.0
U02439,2023,10540.0,9.0,0.0,0.0
U00584,2023,17038.0,25.9,0.0,0.0
U02461,2023,40899.0,19.8,0.0,1.0
U02443,2023,4882.0,13.6,0.0,1.0
U02470,2023,11992.0,20.5,0.0,0.0
U02471,2023,6395.0,11.0,0.0,0.0
U00587,2023,8596.0,17.1,0.0,1.0
U02445,2023,26085.0,16.5,0.0,0.0
U02463,2023,32222.0,16.2,0.0,0.0
U00592,2023,26142.0,15.6,0.0,1.0
U02448,2023,15453.0,17.1,0.0,1.0
U00595,2023,43211.0,16.3,0.0,0.0
U00594,2023,36815.0,14.3,0.0,0.0
U00596,2023,23242.0,17.1,0.0,0.0
U00597,2023,34356.0,14.2,0.0,1.0
U00599,2023,52000.0,24.6,0.0,0.0
U00582,2023,20185.0,16.0,0.0,0.0
U02473,2023,6750.0,10.0,0.0,0.0
U00607,2023,20874.0,22.7,0.0,8.0
U00610,2023,10708.0,13.2,0.0,0.0
U00614,2023,19298.0,23.3,0.0,7.0
U00631,2023,70979.0,21.1,0.0,0.0
U03318,2023,36423.0,22.2,0.0,1.0
U02303,2023,18562.0,13.4,0.0,0.0
U02753,2023,4902.0,8.0,0.0,5.0
U00647,2023,19637.0,9.5,0.0,1.0
U00661,2023,33225.0,38.0,0.0,11.0
U00667,2023,8752.0,14.0,0.0,11.0
U00678,2023,13884.0,21.0,0.0,9.0
U00681,2023,22094.0,14.1,0.0,1.0
U00702,2023,9605.0,10.8,0.0,27.0
U02773,2023,138372.0,17.8,0.0,0.0
U02774,2023,29558.0,20.9,0.0,1.0
U00730,2023,32758.0,31.1,0.0,0.0
U03320,2023,47480.0,51.8,0.0,2.0
U02784,2023,15002.0,8.6,0.0,4.0
U00746,2023,19311.0,6.8,0.0,1.0
U00780,2023,47590.0,22.0,0.0,1.0
U02803,2023,6592.0,12.7,0.0,3.0
U00792,2023,7863.0,14.8,0.0,3.0
U02349,2023,20708.0,13.8,0.0,1.0
U00888,2023,30348.0,19.2,0.0,2.0
U00869,2023,133839.0,12.6,0.0,0.0
U00903,2023,11691.0,27.5,0.0,16.0
U00907,2023,24392.0,28.2,0.0,4.0
U00929,2023,22080.0,29.1,0.0,3.0
U00932,2023,5305.0,13.1,0.0,4.0
U00933,2023,5542.0,18.5,0.0,3.0
U00945,2023,7966.0,18.1,0.0,3.0
U00955,2023,27907.0,40.6,0.0,20.0
U00992,2023,10326.0,10.2,0.0,2.0
U00997,2023,17457.0,14.8,0.0,4.0
U01002,2023,30335.0,12.3,0.0,3.0
U02830,2023,43740.0,36.3,0.0,0.0
U01006,2023,34824.0,25.8,0.0,4.0
U01019,2023,68589.0,18.4,0.0,1.0
U01077,2023,24243.0,20.6,0.0,1.0
U01087,2023,27790.0,46.2,0.0,2.0
U01099,2023,67200.0,45.7,0.0,3.0
U01100,2023,5480.0,8.2,0.0,1.0
U01102,2023,6317.0,17.5,0.0,1.0
U01111,2023,17238.0,12.0,0.0,11.0
U02842,2023,28175.0,12.3,0.0,0.0
U01132,2023,25537.0,24.8,0.0,4.0
U01139,2023,12110.0,21.1,0.0,2.0
U01135,2023,3958.0,13.4,0.0,6.0
U01153,2023,25953.0,53.1,0.0,0.0
U01165,2023,3891.0,24.9,0.0,4.0
U03238,2023,22273.0,16.7,0.0,8.0
U01194,2023,12642.0,17.8,0.0,4.0
U01209,2023,13154.0,16.5,0.0,2.0
U02881,2023,10561.0,23.7,0.0,5.0
U01220,2023,27482.0,27.3,0.0,0.0
U01224,2023,37351.0,30.0,0.0,1.0
U01242,2023,6576.0,23.9,0.0,1.0
U01245,2023,18263.0,12.6,0.0,9.0
U01257,2023,6987.0,14.2,0.0,8.0
U01268,2023,10267.0,7.6,0.0,5.0
U01274,2023,33090.0,34.2,0.0,5.0
U01275,2023,15043.0,30.3,0.0,1.0
U01340,2023,32336.0,22.2,0.0,1.0
U02360,2023,41022.0,22.9,0.0,1.0
U01296,2023,18024.0,21.7,0.0,10.0
U02922,2023,9021.0,16.1,0.0,5.0
U02928,2023,5456.0,7.5,0.0,3.0
U02568,2023,38267.0,19.4,0.0,1.0
U02935,2023,16793.0,24.3,0.0,2.0
U02939,2023,60460.0,15.9,0.0,0.0
U03327,2023,41107.0,18.1,0.0,0.0
U01335,2023,3397.0,20.3,0.0,6.0
U01337,2023,33105.0,7.1,0.0,1.0
U02386,2023,47336.0,30.0,0.0,0.0
U02388,2023,47716.0,26.1,0.0,0.0
U01344,2023,5774.0,16.3,0.0,5.0
U01370,2023,24827.0,16.7,0.0,1.0
U01378,2023,8515.0,23.2,0.0,4.0
U01382,2023,12059.0,26.3,0.0,3.0
U01381,2023,5773.0,14.6,0.0,11.0
U01426,2023,167063.0,16.2,0.0,1.0
U01388,2023,11134.0,19.0,0.0,1.0
U01389,2023,5476.0,23.0,0.0,2.0
U01429,2023,5741.0,24.0,0.0,4.0
U01397,2023,28128.0,28.2,0.0,2.0
U01408,2023,8344.0,16.0,0.0,5.0
U01421,2023,7418.0,20.7,0.0,1.0
U01477,2023,33509.0,15.7,0.0,0.0
U02476,2023,79285.0,25.4,0.0,1.0
U02977,2023,47669.0,15.3,0.0,1.0
U01515,2023,17620.0,10.4,0.0,0.0
U01520,2023,2743.0,14.9,0.0,6.0
U01530,2023,5433.0,8.5,0.0,2.0
U01538,2023,33798.0,16.0,0.0,15.0
U02981,2023,15840.0,17.2,0.0,6.0
U01552,2023,7160.0,30.3,0.0,1.0
U01553,2023,3094.0,5.5,0.0,1.0
U01560,2023,18344.0,12.7,0.0,6.0
U02498,2023,35873.0,12.1,0.0,1.0
U02391,2023,14504.0,8.5,0.0,1.0
U02994,2023,7606.0,14.0,0.0,7.0
U02997,2023,11671.0,24.7,0.0,0.0
U01585,2023,454155.0,124.7,0.0,1.0
U01586,2023,32037.0,15.4,0.0,0.0
U03004,2023,18556.0,17.0,0.0,0.0
U02398,2023,21335.0,20.7,0.0,1.0
U01616,2023,30287.0,24.4,0.0,4.0
U01617,2023,13081.0,21.5,0.0,2.0
U01624,2023,39142.0,34.0,0.0,0.0
U02400,2023,11497.0,11.5,0.0,2.0
U01637,2023,23170.0,15.0,0.0,1.0
U01652,2023,13700.0,28.1,0.0,27.0
U01666,2023,8594.0,15.3,0.0,0.0
U01701,2023,13468.0,19.2,0.0,4.0
U03032,2023,13155.0,15.6,0.0,2.0
U01691,2023,5953.0,15.4,0.0,0.0
U01756,2023,15692.0,27.7,0.0,2.0
U01757,2023,11259.0,12.1,0.0,1.0
U02848,2023,12123.0,15.5,0.0,2.0
U01771,2023,8457.0,14.9,0.0,6.0
U01787,2023,19858.0,10.4,0.0,0.0
U01794,2023,9243.0,9.7,0.0,4.0
U03061,2023,19115.0,6.9,0.0,1.0
U01822,2023,9092.0,17.7,0.0,12.0
U01851,2023,6055.0,7.7,0.0,3.0
U01856,2023,9926.0,14.2,0.0,4.0
U03070,2023,3125.0,11.9,0.0,3.0
U01865,2023,38707.0,21.2,0.0,1.0
U03073,2023,19962.0,12.0,0.0,3.0
U01872,2023,24310.0,21.0,0.0,1.0
U03074,2023,9109.0,20.3,0.0,1.0
U01880,2023,44942.0,34.8,0.0,4.0
U01883,2023,10976.0,8.8,0.0,5.0
U03076,2023,35026.0,25.6,0.0,1.0
U01898,2023,13402.0,11.8,0.0,12.0
U01925,2023,26673.0,19.6,0.0,0.0
U01941,2023,8453.0,9.1,0.0,1.0
U01942,2023,6887.0,9.4,0.0,1.0
U01979,2023,41032.0,34.8,0.0,5.0
U02502,2023,36146.0,21.1,0.0,2.0
U01992,2023,6724.0,8.7,0.0,0.0
U02023,2023,18649.0,20.5,0.0,2.0
U02029,2023,5222.0,11.5,0.0,11.0
U02030,2023,51567.0,33.4,0.0,1.0
U02035,2023,10339.0,11.6,0.0,9.0
U02479,2023,33484.0,12.8,0.0,1.0
U02541,2023,60563.0,16.0,0.0,1.0
U02055,2023,18977.0,18.2,0.0,1.0
U02057,2023,10629.0,12.3,0.0,1.0
U02153,2023,12907.0,32.7,0.0,1.0
U02146,2023,7415.0,15.5,0.0,2.0
U02147,2023,9846.0,28.5,0.0,3.0
U02157,2023,3853.0,18.9,0.0,1.0
U02170,2023,5995.0,8.1,0.0,2.0
U02172,2023,30465.0,24.2,0.0,6.0
U03172,2023,16418.0,12.8,0.0,2.0
U02486,2023,32537.0,21.6,0.0,0.0
U02527,2023,17068.0,19.0,0.0,4.0
U03357,2023,20902.0,38.1,0.0,11.0
U03353,2023,4829.0,14.1,0.0,4.0
U03189,2023,16371.0,18.3,0.0,2.0
U03360,2023,20523.0,17.0,0.0,3.0
U03375,2023,75704.0,21.7,0.0,1.0
U03399,2023,11087.0,14.4,0.0,10.0
U03404,2023,8553.0,13.3,0.0,1.0
U03204,2023,17690.0,17.7,0.0,2.0
U03209,2023,34530.0,33.6,0.0,0.0
U03416,2023,14527.0,24.6,0.0,6.0
U03435,2023,23657.0,20.3,0.0,6.0
U03452,2023,10724.0,11.1,0.0,7.0
U03455,2023,38649.0,13.2,0.0,1.0
U03460,2023,17038.0,28.2,0.0,5.0
U03494,2023,28319.0,25.4,0.0,8.0
U02551,2023,24493.0,19.3,0.0,1.0
U00010,2023,2509.0,20.1,0.0,9.0
U00011,2023,4010.0,21.7,0.0,22.0
U00023,2023,17840.0,70.0,0.0,0.0
U00028,2023,615.0,15.4,0.0,43.0
U00029,2023,9085.0,11.1,0.0,1.0
U00030,2023,1356.0,2.3,0.0,1.0
U00033,2023,2879.0,14.3,0.0,1.0
U00037,2023,3302.0,15.2,0.0,1.0
U00039,2023,6404.0,15.2,0.0,0.0
U00042,2023,2793.0,16.4,0.0,0.0
U02005,2023,317.0,22.6,0.0,5.0
U00043,2023,5050.0,16.4,5050.0,82.0
U00048,2023,1826.0,8.5,0.0,1.0
U00052,2023,10026.0,20.7,0.0,0.0
U00060,2023,11000.0,51.2,0.0,0.0
U00068,2023,12962.0,16.8,0.0,0.0
U00059,2023,4192.0,11.8,4192.0,57.0
U00073,2023,4309.0,16.0,0.0,0.0
U00074,2023,17080.0,65.9,0.0,0.0
U00067,2023,16150.0,22.2,0.0,0.0
U02583,2023,2302.0,26.5,0.0,0.0
U00079,2023,3614.0,12.9,0.0,6.0
U00082,2023,7206.0,16.9,0.0,0.0
U00086,2023,6000.0,17.6,0.0,1.0
U00087,2023,4538.0,30.9,0.0,0.0
U00090,2023,9698.0,20.8,0.0,0.0
U00091,2023,15591.0,23.1,0.0,0.0
U00092,2023,5716.0,6.2,0.0,0.0
U00094,2023,6454.0,40.6,0.0,0.0
U00097,2023,12170.0,12.3,0.0,6.0
U00101,2023,8204.0,13.7,0.0,47.0
U00105,2023,10738.0,26.6,0.0,0.0
U00112,2023,1685.0,17.9,0.0,26.0
U00113,2023,1100.0,10.1,0.0,2.0
U00114,2023,784.0,8.1,784.0,63.0
U00121,2023,5695.0,14.8,0.0,2.0
U00122,2023,2160.0,12.6,0.0,0.0
U00124,2023,2971.0,12.5,0.0,0.0
U00123,2023,4358.0,22.7,0.0,0.0
U00129,2023,6831.0,9.5,0.0,5.0
U00132,2023,10857.0,17.8,0.0,1.0
U00134,2023,620.0,12.7,620.0,80.0
U00135,2023,393.0,9.6,0.0,19.0
U00149,2023,12070.0,31.1,0.0,44.0
U00152,2023,9139.0,103.9,9139.0,64.0
U00151,2023,1754.0,13.3,0.0,14.0
